epoch_0,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,batch_size,avg,iter_total
9.407483624992892,13.612004499998875,13.740340249962173,12.11593616695609,9.177781291073188,9.292540124966763,9.895739458967,13.139384208014235,13.687224499997683,14.340287916944362,16,11.840872204187326,119.9222186250845
6.7093191660242155,6.598328790976666,6.8714942910009995,7.309111166978255,6.960339416982606,6.858420082950033,7.246483667055145,6.93787020794116,7.1696628329809755,7.467470458010212,32,7.012850008090027,70.49940058297943
3.1262357080122456,3.549523708061315,3.633854875108227,3.590613582986407,3.3724795829039067,3.3077471250435337,3.318727583042346,3.591861166059971,3.5730688329786062,3.528276334051043,64,3.45923884982476,34.892205083044246
1.4796267920173705,1.6365867080166936,1.8104522919747978,1.4741058750078082,1.6901219999417663,1.8422862499719486,1.613705207942985,1.781447707908228,1.7052054590312764,1.3950938750058413,128,1.6428632166818715,16.698836333933286
0.7902482500066981,1.0018318339716643,0.874407459050417,0.8031291250372306,1.0362836670828983,0.7201552910264581,1.0100211660610512,0.9825760830426589,0.9591582081047818,0.9652270830702037,256,0.9143038166454062,9.185470208059996
0.32535633305087686,0.26047308393754065,0.2748690830776468,0.25858179200440645,0.259603583952412,0.26435337495058775,0.27147329098079354,0.2746110000880435,0.2666221660329029,0.2681806249311194,512,0.272412433300633,2.739202708005905
0.5276929170358926,0.17557129205670208,0.16877845802810043,0.17524004098959267,0.1853366659488529,0.1842056659515947,0.19170362502336502,0.1980227919993922,0.19689345895312726,0.18938679189886898,1024,0.2192831707885489,2.205184333026409
0.4134607089217752,0.11711954197380692,0.1149115830194205,0.11528812500182539,0.1178640000289306,0.1170099169248715,0.11467754107434303,0.11437629198189825,0.11764791700989008,0.12154491699766368,2048,0.1463900542934425,1.4763700829353184
0.6088016660651192,0.08115291700232774,0.07603995897807181,0.07872525008860976,0.07869066693820059,0.07638341700658202,0.07558974996209145,0.07466795796062797,0.07594445801805705,0.07618766697123647,4096,0.1302183708990924,1.3224470409331843
0.3595104580745101,0.0587478750385344,0.0590222500031814,0.05942104198038578,0.05927570804487914,0.059367749956436455,0.05874379200395197,0.0621303750667721,0.06097250001039356,0.08433920901734382,8192,0.09215309591963887,0.941304957959801
0.15937145799398422,0.05796779098454863,0.04908354103099555,0.05168900010176003,0.059760125004686415,0.0617136670043692,0.05426683300174773,0.05084674991667271,0.04996066598687321,0.04933091707061976,16384,0.06439907480962574,0.6786907500354573
